numero_boletim;data hora_boletim;data_inclusao;tipo_acidente;desc_tipo_acidente;cod_tempo;desc_tempo;cod_pavimento;pavimento;cod_regional;desc_regional;origem_boletim;local_sinalizado;velocidade_permitida;coordenada_x;coordenada_y;hora_informada;indicador_fatalidade;valor_ups;descricao_ups;data_alteracao_smsa;valor_ups_antiga;descricao_ups_antiga
2018-055185251-001;11/12/2018 21:26;11/12/2018 21:29; H04000;QUEDA DE PESSOA DE VEICULO                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;0000602166.85;0007788911.06;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055202053-001;11/12/2018 21:51;11/12/2018 23:49; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055207870-002;12/12/2018 00:00;12/12/2018 01:07; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;0000608793.65;0007807127.05;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055216317-001;12/12/2018 03:20;12/12/2018 03:42; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055221216-003;12/12/2018 06:06;12/12/2018 09:08; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;0000609564.59;0007798776.43;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055227950-001;12/12/2018 07:37;12/12/2018 08:10; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;0000609792.80;0007801307.66;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055228638-001;12/12/2018 08:01;12/12/2018 08:19; H04000;QUEDA DE PESSOA DE VEICULO                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;0000608656.15;0007797339.83;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055229121-001;12/12/2018 07:42;12/12/2018 08:24; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;20;LESTE          ;POLICIA MILITAR;NÃO;60;0000612227.33;0007798257.51;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055230299-001;12/12/2018 07:54;12/12/2018 08:34; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;0000604993.07;0007797290.17;SIM;SIM;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055235790-001;12/12/2018 08:31;12/12/2018 09:15; H99002;OUTROS COM VITIMA                                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000611451.90;0007797404.41;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055238317-001;26/06/2018 05:40;12/12/2018 09:32; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;0;               ;POLICIA CIVIL  ;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055248970-001;12/12/2018 08:11;12/12/2018 10:40; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;20;LESTE          ;POLICIA MILITAR;NÃO;0;0000614091.74;0007800947.49;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055257185-001;12/12/2018 10:44;12/12/2018 11:29; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000611338.61;0007797527.95;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055265050-002;12/12/2018 10:47;12/12/2018 13:34; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;0000612212.06;0007802031.84;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055274693-001;12/12/2018 13:33;12/12/2018 13:46; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;0000603747.75;0007799974.57;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055275462-001;12/12/2018 13:47;12/12/2018 13:50; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;0000607064.42;0007800086.62;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055277537-001;12/12/2018 13:20;12/12/2018 14:01; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA CIVIL  ;NÃO;0;0000608401.95;0007804245.40;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055289676-001;12/12/2018 13:55;12/12/2018 14:57; H04000;QUEDA DE PESSOA DE VEICULO                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000611045.29;0007797512.97;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055290458-001;12/12/2018 14:34;12/12/2018 15:01; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;23;NORTE          ;POLICIA MILITAR;NÃO;0;0000612293.97;0007803311.56;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055291690-001;12/12/2018 13:27;12/12/2018 15:06; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;24;OESTE          ;POLICIA MILITAR;NÃO;0;0000608871.26;0007797153.18;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055309810-001;10/12/2018 15:00;12/12/2018 16:25; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;0000605887.81;0007797429.67;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055313307-001;12/12/2018 16:04;12/12/2018 16:43; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000610104.56;0007796511.69;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055313608-001;12/12/2018 16:22;12/12/2018 16:44; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;0000606889.60;0007805086.57;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055314474-001;28/11/2018 15:30;12/12/2018 16:47; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;0;               ;POLICIA CIVIL  ;NÃO;0;0000608803.04;0007801164.56;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055317779-001;12/12/2018 15:57;12/12/2018 17:06; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000610345.69;0007796817.00;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055318093-001;12/12/2018 16:29;12/12/2018 17:07; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;18;BARREIRO       ;POLICIA MILITAR;NÃO;40;0000603009.91;0007791010.49;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055318485-001;12/12/2018 16:42;12/12/2018 17:10; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;24;OESTE          ;POLICIA MILITAR;NÃO;0;0000608693.35;0007793710.82;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055318667-001;07/12/2018 16:30;12/12/2018 17:10; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA CIVIL  ;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055320941-001;12/12/2018 16:30;12/12/2018 17:23; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055327523-001;12/12/2018 17:06;12/12/2018 18:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;24;OESTE          ;POLICIA MILITAR;NÃO;0;0000608086.44;0007795630.46;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055327790-001;12/12/2018 17:57;12/12/2018 18:02; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;23;NORTE          ;POLICIA MILITAR;NÃO;0;0000611191.00;0007806092.47;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055335034-001;12/12/2018 18:03;12/12/2018 18:47; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;40;0000605572.24;0007799816.08;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055335439-001;12/12/2018 18:23;12/12/2018 18:50; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;23;NORTE          ;POLICIA MILITAR;NÃO;0;0000611609.10;0007804830.04;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055337425-002;12/12/2018 18:32;12/12/2018 19:30; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;0;0000604691.67;0007807993.86;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055338824-001;12/12/2018 18:38;12/12/2018 19:13; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;24;OESTE          ;POLICIA MILITAR;NÃO;0;0000606132.48;0007793283.10;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055340250-001;12/12/2018 19:08;12/12/2018 19:22; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;0000607842.55;0007795740.28;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055343448-001;12/12/2018 18:07;12/12/2018 19:48; H99002;OUTROS COM VITIMA                                 ;1;BOM            ;1;ASFALTO        ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;0000611254.09;0007803826.61;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055354360-001;12/12/2018 21:05;12/12/2018 21:11; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000611119.46;0007793468.00;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055355505-001;12/12/2018 21:12;12/12/2018 21:19; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;0000608187.73;0007799007.73;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055357796-001;12/12/2018 20:46;12/12/2018 21:39; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;23;NORTE          ;POLICIA MILITAR;NÃO;0;0000612178.21;0007805707.89;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055358095-001;12/12/2018 21:04;12/12/2018 21:42; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;23;NORTE          ;POLICIA MILITAR;NÃO;0;0000612120.23;0007803374.77;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055381873-001;12/12/2018 23:46;13/12/2018 03:52; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;0000609075.49;0007800219.22;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055394794-001;13/12/2018 07:03;13/12/2018 08:12; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;0000605761.73;0007805657.20;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055396830-001;13/12/2018 07:01;13/12/2018 08:11; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;0000612086.85;0007800772.07;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055397008-001;13/12/2018 07:41;13/12/2018 08:12; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000612213.38;0007796754.81;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055398842-001;13/12/2018 07:42;13/12/2018 08:33; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;2;CONCRETO       ;23;NORTE          ;POLICIA MILITAR;NÃO;0;0000614599.32;0007806604.51;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055398974-001;13/12/2018 07:09;13/12/2018 08:34; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;0000606013.91;0007803862.32;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055401760-001;13/12/2018 07:55;13/12/2018 08:56; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055403819-001;13/12/2018 08:41;13/12/2018 09:10; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;20;LESTE          ;POLICIA MILITAR;NÃO;0;0000613582.22;0007796823.42;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055404986-001;26/08/2018 23:00;13/12/2018 09:18; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;21;NORDESTE       ;POLICIA CIVIL  ;NÃO;0;0000616925.65;0007804278.64;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055405558-001;13/12/2018 08:58;13/12/2018 09:24; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055406095-001;13/12/2018 07:48;13/12/2018 09:28; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055410381-001;13/12/2018 08:00;13/12/2018 09:54; H99002;OUTROS COM VITIMA                                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;21;NORDESTE       ;POLICIA CIVIL  ;NÃO;0;0000612212.06;0007802031.84;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055412428-001;13/12/2018 09:54;13/12/2018 10:09; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;0000612992.20;0007800765.73;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055413043-001;13/12/2018 09:32;13/12/2018 10:14; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055418782-001;13/12/2018 09:51;13/12/2018 10:48; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000611920.15;0007797259.31;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055424855-001;13/12/2018 10:19;13/12/2018 11:23; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;26;VENDA NOVA     ;POLICIA MILITAR;NÃO;60;0000606542.03;0007809928.26;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055430614-001;13/12/2018 11:40;13/12/2018 12:03; H99002;OUTROS COM VITIMA                                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;0000609078.42;0007806087.25;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055431361-001;13/12/2018 11:02;13/12/2018 12:09; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000609925.37;0007796445.32;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055437475-001;03/12/2018 07:10;13/12/2018 13:05; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;0000612423.36;0007801576.59;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055438348-001;13/12/2018 12:19;13/12/2018 13:13; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000611391.49;0007793889.89;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055438859-001;13/12/2018 12:48;13/12/2018 13:17; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;0000599415.38;0007788785.80;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055440516-001;13/12/2018 12:48;13/12/2018 13:57; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000610879.28;0007794709.54;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055442571-001;13/12/2018 12:37;13/12/2018 13:48; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;20;LESTE          ;POLICIA MILITAR;NÃO;0;0000614268.66;0007801323.13;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055443880-001;13/12/2018 11:41;13/12/2018 13:56; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;24;OESTE          ;POLICIA MILITAR;NÃO;0;0000608456.57;0007791791.04;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055449783-001;28/08/2018 17:20;13/12/2018 14:26; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA CIVIL  ;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055451074-001;13/12/2018 13:23;13/12/2018 14:32; H02002;CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000609418.73;0007791558.51;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055456077-001;13/12/2018 13:31;13/12/2018 14:55; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;0000606662.60;0007796654.91;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055461277-001;13/12/2018 15:03;13/12/2018 15:21; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000611391.87;0007797182.78;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055462046-001;13/12/2018 14:24;13/12/2018 15:24; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;0000611734.39;0007801923.23;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055465589-001;13/12/2018 14:48;13/12/2018 15:39; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;20;LESTE          ;POLICIA MILITAR;NÃO;0;0000613973.83;0007796599.41;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055466661-001;13/12/2018 14:53;13/12/2018 15:43; H08002;CHOQUE MECANICO COM VITIMA                        ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;POLICIA MILITAR;NÃO;0;0000611180.23;0007793571.74;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055472355-001;13/12/2018 06:40;13/12/2018 16:08; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;0000609638.11;0007803830.39;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055476810-001;13/12/2018 16:07;13/12/2018 16:27; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;POLICIA MILITAR;NÃO;0;0000607356.63;0007795856.57;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055479476-002;13/12/2018 15:47;13/12/2018 16:46; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;24;OESTE          ;POLICIA MILITAR;NÃO;0;0000000000.00;0000000000.00;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055481603-001;13/12/2018 16:02;13/12/2018 16:52; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;25;PAMPULHA       ;POLICIA MILITAR;NÃO;0;0000609358.92;0007802083.55;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055483511-001;13/12/2018 16:23;13/12/2018 17:01; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;0000601972.20;0007790461.51;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055485157-001;13/12/2018 16:19;13/12/2018 17:08; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;21;NORDESTE       ;POLICIA MILITAR;NÃO;0;0000611569.01;0007800936.20;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055489456-001;13/12/2018 17:24;13/12/2018 17:31; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;21;NORDESTE       ;POLICIA MILITAR;NÃO;70;0000605836.61;0007798624.66;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055495700-001;13/12/2018 17:30;13/12/2018 19:46; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;18;BARREIRO       ;POLICIA MILITAR;NÃO;0;0000601595.62;0007786258.70;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055496235-001;13/12/2018 18:07;13/12/2018 18:09; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;20;LESTE          ;POLICIA MILITAR;NÃO;0;0000611957.26;0007798887.52;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
2018-055499884-001;13/12/2018 18:29;13/12/2018 22:21; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;POLICIA MILITAR;NÃO;0;0000602357.37;0007797915.85;SIM;NÃO;0;NÃO INFORMADO;00/00/0000;0;NÃO INFORMADO
